story,lang,sentences,sentence_num
4,french,"Il se sentait si malheureux, Martin, qu'il demandait souvent la mort au Seigneur, lui reprochant de ne pas l'avoir pris, lui, un vieillard, à la place de son fils unique et adoré.",22
4,french,Il cessa même de fréquenter l'église.,23
4,french,"Voici qu'un jour, vers la Pentecôte, arriva chez Avdiéitch un de ses pays, un pèlerin toujours en marche depuis huit ans.",24
4,french,"Ils causèrent, et Martin se plaignit amèrement de ses malheurs. —Je n'ai plus même envie de vivre, homme de Dieu, disait-il.",25
4,french,Je ne demande qu'à mourir.,26
4,french,C'est tout ce que j'implore de Dieu.,27
4,french,Je n'ai maintenant plus d'espérance.,28
4,french,"Et le petit vieux lui répondit : — Ce n'est pas bien de parler ainsi, Martin.",29
4,french,"Il ne nous appartient pas de juger ce que Dieu a fait, c'est au-dessus de notre intelligence.",30
4,french,Dieu seul est juge de ce qu'il fait.,31
4,french,"Il a décidé que ton fils mourrait, et que toi tu vivrais : c'est que cela vaut mieux ainsi.",32
4,french,"Et ton désespoir vient de ce que tu veux vivre pour toi, pour ton propre bonheur. —Et pourquoi vit-on?",33
4,french,demanda Avdiéitch.,34
4,french,Et le vieux dit : — C'est pour Dieu qu'il faut vivre.,35
4,french,"C'est lui qui te donne la vie, c'est pour lui que tu dois vivre.",36
4,french,"Quand tu commenceras à vivre pour lui, tu n'auras plus de chagrin, et tu supporteras tout facilement.",37
4,french,Martin garda un moment le silence.,38
4,french,Puis il reprit : — Et comment vivre pour Dieu ?,39
4,french,Et le vieux répondit : — Comment vivre pour Dieu ?,40
4,french,C'est ce que le Christ a révélé.,41
4,french,Sais-tu lire ?,42
4,french,Achète l'Évangile et lis.,43
4,french,"Là, tu apprendras comment il faut vivre pour Dieu.",44
4,french,"Là, tu trouveras réponse à tout ce que tu demandes.",45
4,french,Ces paroles allèrent au cœur d'Avdiéitch.,46
4,french,Il s'en alla le même jour acheter un Nouveau Testament en gros caractères et se mit à le lire.,47
4,french,"Il voulait lire seulement pendant les fêtes; mais, une fois qu'il eut commencé, il se sentit dans l'âme un tel apaisement qu'il prit l'habitude de parcourir tous les jours quelques pages.",48
4,french,"Parfois, il s'oubliait si bien dans sa lecture, que tout le pétrole de sa lampe était consumé, sans qu'il pût encore s'arracher au livre Saint.",49
4,french,Il lisait ainsi chaque soir.,50
4,french,"Et plus il lisait, plus il comprenait clairement ce que Dieu lui voulait, et comment il faut vivre pour Dieu ; de plus en plus la joie pénétrait dans son cœur.",51
4,french,"Naguères, avant de se coucher, il lui arrivait de soupirer, de gémir en évoquant le souvenir de Kapitochka.",52
4,french,"Maintenant, il se contentait de dire: — Gloire à Toi î Gloire à Toi î Seigneur.",53
4,french,C'est Ta volonté.,54
4,french,"Depuis ce temps, la vie d'Avdiéitch changea du tout au tout.",55
4,french,"Il lui arrivait auparavant, les jours de fête, d'entrer au traktir boire du thé ; et il ne se refusait pas non plus un verre de vodka.",56
4,french,"Il se laissait aller à boire avec un ami, parfois, et sorti du traktir, non pas ivre, mais un peu gai, à dire des folies, à héler et injurier les passants.",57
4,french,Mais tout cela était loin.,58
4,french,Sa vie s'écoulait maintenant paisible et heureuse.,59
4,french,"Il se mettait à l'ouvrage dès l'aube, accomplissait sa tâche, décrochait sa lampe, la posait sur la table, retirait son livre du rayon, l'ouvrait et lisait.",60
4,french,"Et plus il lisait, plus il comprenait, et plus sereine était son âme.",61
4,french,Il lui arriva une fois de lire plus tard que de coutume.,62
4,french,Il en était alors à l'Évangile selon saint Luc.,63
4,french,"Il lut, au chapitre VI, les versets suivants : « A celui qui te frappe à une joue, présente-lui aussi l'autre; et si quelqu'un t'ôte ton manteau, ne l'empêche point de prendre aussi l'habit de dessous.",64
4,french,"Donne à tout homme qui te demande, et si quelqu'un t'ôte ce qui est à toi, ne le a redemande pas.",65
4,french,"Et ce que vous voulez que les hommes vous fassent, faites-le-leur aussi de même.»",66
4,french,"Il lut ensuite les autres versets où le Seigneur dit : «Mais pourquoi m'appelez-vous: Seigneur, Seigneur, tandis que vous ne faites pas ce que je dis?",67
4,french,"Je vous montrerai à qui ressemble tout homme qui vient à moi, et qui écoute mes paroles, et qui les met en pratique; Il est semblable à un homme qui bâtit une maison, et qui, ayant enfoui et creusé profondément, en a posé le fondement sur le roc; et quand il est survenu un débordement d'eaux, le torrent a donné avec violence contre cette maison, mais il ne l'a pu ébranler, parce qu'elle était fondée sur le roc.",68
4,french,"Mais celui qui écoute mes paroles, et qui ne les met pas en pratique, est semblable à un homme qui a bâti sa maison sur la terre sans fondement, contre laquelle le torrent a donné avec violence, et aussitôt elle est tombée, et la ruine de cette maison-là a été grande.",69
4,french,"» Avdiéitch lut ces paroles, et son cœur fut pénétré de joie.",70
4,french,"Il ôta ses lunettes, les posa sur le livre, s'accouda sur la table et demeura pensif.",71
4,french,"Et il compara ses propres actes avec ces paroles, et il se dit: — Ma maison est-elle fondée sur le roc ou sur le sable?",72
4,french,C'est bien si c'est sur le roc.,73
4,french,"On se sent si léger, lorsqu'on se trouve seul et que l'on a agi comme Dieu l'ordonne!",74
4,french,"Tandis que si l'on se laisse distraire de Dieu, on peut retomber dans le péché.",75
4,french,Je vais tout de même poursuivre; ceci est très bon.,76
4,french,Que Dieu m'assiste!,77
4,french,"Après avoir ainsi pensé, il voulut se coucher.",78
4,french,Mais cela le peinait trop de s'arracher à son livre.,79
4,french,Et il se mit encore à lire le septième chapitre.,80
4,french,Il lut l'histoire du centenier et du fils de la veuve; il lut la réponse de Jésus aux disciples de saint Jean.,81
4,french,"Il arriva au passage où le riche Pharisien convia chez lui le Seigneur ; il lut comment la pécheresse lui oignit les pieds et les lava avec ses larmes, et comment il lui remit ses péchés.",82
4,french,"Puis il en vint au verset 44, et il lut : «Alors se tournant vers la femme, il dit à Simon : Vois-tu cette femme ?",83
4,french,"Je suis entré dans ta maison, et tu ne m'as point donné d'eau pour les pieds; mais elle a arrosé mes pieds de ses larmes, et les a essuyés avec ses cheveux.",84
4,french,"Tu ne m'as point donné de baiser; mais elle, depuis qu'elle est entrée, n'a cessé de me baiser les pieds.",85
4,french,Tu n'as point oint ma tête d'huile; mais elle a oint mes pieds d'huile odoriférante.»,86
4,french,"Il lut ce verset et pensa : «Tu ne m'as point donné d'eau pour les pieds, tu ne m'as point donné de baiser, tu n'as point oint ma tête d'huile.»",87
4,french,"Et Avdiéitch ôta de nouveau ses lunettes, posa son livre et se reprit à réfléchir.",88
4,french,"«Sans doute il était comme moi, ce Pharisien.",89
4,french,"Moi aussi, j'ai songé uniquement à moi: pourvu que je busse du thé, que j'eusse chaud, que je ne manquasse de rien, je ne pensais guère au convié.",90
4,french,"C'est à moi seul que je songeais, et du convié nul souci.",91
4,french,"Et le convié, quel est-il ?",92
4,french,Le Seigneur lui-même! ...,93
4,french,"S'il était venu chez moi, aurais-je donc agi de la sorte?»",94
4,french,"Et Avdiéitch, s'accoudant sur ses deux mains, s'endormit sans s'en apercevoir. — Martin!",95
4,french,fît tout à coup une voix à son oreille.,96
4,french,Martin se réveilla en sursaut de son assoupissement. —Qui est là?,97
4,french,"Il se retourna, regarda vers la porte: personne.",98
4,french,Il se rendormit.,99
4,french,"Soudain, il entendit bien distinctement ces paroles: —Martin!",100
4,french,Eh!,101
4,french,Martin!,102
4,french,Regarde demain dans la rue.,103
4,french,Je viendrai te voir.,104
4,french,"Avdiéitch revint à lui, se leva de sa chaise et se frotta les yeux.",105
4,french,Et il ne savait pas luimême si c'était en rêve ou en réalité qu'il avait ouï ces paroles.,106
4,french,Il éteignit sa lampe et se coucha.,107
4,french,"Le lendemain, avant l'aurore, il se leva, fît sa prière à Dieu, alluma son poêle, y mit à cuire du stchi, de la choucroute, du kacha, fît bouillir son samovar, passa son tablier et s'assit près de la fenêtre pour travailler.",108
4,french,"Et tout en travaillant, il songeait à ce qui lui était arrivé la veille; et il ne savait que penser.",109
4,french,"Il lui semblait, tantôt qu'il avait été le jouet d'une illusion, tantôt qu'on avait réellement parlé. —Ce sont des choses qui arrivent, se ditil.",110
4,french,"Martin restait ainsi à travailler et à regarder par la fenêtre, et, quand passait quelqu'un dans des bottes qu'il ne connaissait pas, il se courbait pour voir, à travers la fenêtre, non seulement les pieds, mais encore le visage.",111
4,french,"Un dvornik passa, dans des valenki neuves, puis le porteur d'eau, puis un vieux soldat du temps de Nikolaï, chaussé de vieilles valenki déjà ressemelées et armé d'une longue pelle.",112
4,french,"Il s'appelait Stépanitch, et il vivait chez un marchand du voisinage qui l'avait recueilli par charité.",113
4,french,Il était chargé d'aider les dvorniks.,114
4,french,Le vieux soldat se mit à déblayer la neige devant la fenêtre d'Avdiéitch.,115
4,french,"Celui-ci le regarda et reprit sa besogne. —Je suis, sans doute, bien sot de guetter ainsi, pensait Avdiéitch en se raillant lui-même...",116
4,french,"C'est Stépanitch qui déblaye la neige, et moi je crois que c'est le Christ qui vient me voir.",117
4,french,"Je divague, vieille cruche que je suis.",118
4,french,"Pourtant, après dix autres aiguillées, il regarda de nouveau par la fenêtre; et il vit Stépanitch qui, ayant appuyé sa pelle contre le mur, se reposait et se réchauffait. —Il est vieux, ce bonhomme-là, se disait Avdiéitch.",119
4,french,"On voit qu'il n'a même plus la force de déblayer la neige; il faudrait peut-être lui donner du thé, j'ai justement mon samovar qui va s'éteindre.",120
4,french,"Il piqua son alène dans l'établi, se leva, posa le samovar sur la table, versa de l'eau dans la théière et frappa à la fenêtre.",121
4,french,Stépanitch se retourna et s'approcha.,122
4,french,"Le savetier lui fît un signe et alla ouvrir la porte. —Viens donc te réchauffer, dit-il, tu dois avoir froid. —Que le Christ nous sauve!",123
4,french,"Oui, c'est vrai, les os me font mal, répondit Stépanitch.",124
4,french,"Le vieux entra, secoua la neige de ses pieds, les essuya de peur de salir le parquet et vacilla sur ses jambes. —Ne te donne pas la peine d'essuyer tes pieds, je nettoyerai cela; cela ne fait rien, viens donc t'asseoir, dit Avdiéitch, prends donc un peu de thé.",125
4,french,"Il remplit deux verres, et en poussa un vers son hôte; lui-même il versa le sien dans sa soucoupe et se mit à souffler dessus.",126
4,french,"Stépanitch but, retourna son verre, posa dessus le restant du sucre et remercia.",127
4,french,"Mais on voyait qu'il en désirait encore. —Prends-en encore, dit Martin.",128
4,french,Et de nouveau il emplit les deux verres.,129
4,french,"Tout en buvant, Avdiéitch regardait à tout moment dans la rue. —Attends-tu quelqu'un?",130
4,french,interrogea l'hôte.  —Si j'attends quelqu'un?,131
4,french,J'ai honte de dire qui j'attends.,132
4,french,"Je ne sais si j'ai ou non raison d'attendre, mais il y a une parole qui m'est allée au cœur...",133
4,french,"Était-ce un rêve, ou je ne sais quoi?...",134
4,french,"Vois-tu, mon frère, je lisais hier l'Évangile de notre petit Père le Christ, combien Il souffrit, comment Il marchait sur la terre.",135
4,french,"Tu en as entendu parler, n'est-ce pas? —Oui, j'en ai entendu parler, répondit Stépanitch.",136
4,french,"Mais nous autres, gens ignorants, nous ne savons pas lire. —Eh bien!",137
4,french,je lisais donc comment Il marchait sur la terre...,138
4,french,"J'ai lu, sais-tu, comment Il est venu chez le Pharisien, et comment l'autre n'est point allé au devant de Lui...",139
4,french,"Je lisais donc, mon frère, hier, justement cela, et je pensais: «Comment pouvait-on ne pas honorer de son mieux notre «petit Père le Christ?",140
4,french,"Si, par exemple, me disais-je, pareille chose m'arrivait, à moi, comme à un autre, je ne saurais même pas comment L'honorer assez.",141
4,french,"Et lui, le Pharisien, il ne L'a pas bien accueilli!»",142
4,french,Voilà ce que je pensais.,143
4,french,Et je m'assoupis.,144
4,french,"Et quand je fus assoupi, mon frère, je m'entendis appeler par mon nom.",145
4,french,"Je me lève, et la voix me semble murmurer: —«Attends-moi, qu'on dit, je viendrai demain.»",146
4,french,Et ainsi deux fois de suite...,147
4,french,Eh bien !,148
4,french,me croiras-tu?,149
4,french,Cela m'est resté à la tête.,150
4,french,"J'ai beau me gronder moi-même, je L'attends toujours, Lui, notre petit Père!",151
4,french,Stépanitch hocha la tête sans répondre.,152
4,french,"Il acheva son verre, le coucha sur la soucoupe; mais Avdiéitch le releva de nouveau et reversa du thé: — Prends donc pour ta santé!",153
4,french,"Je songe que Lui, notre petit Père, quand Il marchait sur la terre, Il ne rebutait personne, et Il recherchait surtout les humbles.",154
4,french,"Il venait toujours chez les humbles; ses disciples, Il les prenait parmi nous autres, des pêcheurs, des artisans comme nous.",155
4,french,"«Celui qui s'élève sera abaissé, disait-il; celui qui s'abaisse sera élevé...",156
4,french,"Vous m'appelez Seigneur, qu'il dit, et moi, je vous lave les pieds; celui qui veut être le premier doit être le serviteur des autres...",157
4,french,"Car, disait-il, heureux les pauvres d'esprit; le royaume des cieux leur est ouvert.»",158
4,french,Stépanitch avait oublié son thé.,159
4,french,C'était un homme vieux et sensible.,160
4,french,"Il écoutait, et les larmes coulaient le long de ses joues. —Eh bien!",161
4,french,"prends-en encore, lui dit Avdiéitch.",162
4,french,"Mais Stépanitch fit le signe de la croix, remercia, repoussa le verre et se leva. —Je te remercie, dit-il, Martin Avdiéitch, de m'avoir traité de la sorte, et de m'avoir satisfait l'âme avec le corps. —A ton service.",163
4,french,A une autre fois.,164
4,french,"Je suis toujours content qu'on vienne me voir, dit Avdiéitch.",165
4,french,Stépanitch partit.,166
4,french,"Martin se versa ce qui restait de thé, le but, enleva la vaisselle et vint se rasseoir auprès de la fenêtre à travailler.",167
4,french,"Il coud, et, tout en cousant, il regarde par la fenêtre et attend le Christ.",168
4,french,"Et il ne fait que penser à Lui, et il repasse dans son esprit ce qu'Il a fait, ce qu'Il a dit.",169
4,french,"Deux soldats passèrent, l'un dans des bottes d'ordonnance, l'autre dans des bottes à lui, puis un barine en galoches vernies, puis un boulanger avec sa corbeille.",170
4,french,"Voici qu'en face de la fenêtre apparut une femme en bas de laine, en souliers de paysanne.",171
4,french,Elle dépassa la fenêtre et s'arrêta tout contre le mur.,172
4,french,"Avdiéitch, se penchant, regarde à travers la vitre.",173
4,french,"Il voit une femme étrangère, avec un enfant dans les bras, appuyée au mur, et tournant le dos au vent.",174
4,french,"Elle essayait d'abriter son nourrisson, mais sans y parvenir, car elle n'avait rien pour l'envelopper.",175
4,french,Cette femme portait des vêtements d'été en fort mauvais état.,176
4,french,"Et Avdiéitch, de derrière sa fenêtre, entendit l'enfant crier et sa mère le consoler, mais sans succès.",177
4,french,"Il se leva, ouvrit sa porte, sortit et cria dans l'escalier: —Bonne femme!",178
4,french,Eh!,179
4,french,bonne femme!,180
4,french,L'étrangère l'entendit et se tourna vers lui:  —Pourquoi donc rester au froid avec ton enfant?,181
4,french,"Viens donc dans ma chambre, tu seras mieux pour le soigner...",182
4,french,Par ici!,183
4,french,Par ici!,184
4,french,"La femme, toute surprise, voit un vieillard en tablier et en lunettes qui lui fait signe de venir.",185
4,french,Elle le suit.,186
4,french,"Elle descend l'escalier et pénètre dans la chambre. —Ici, viens donc ici, lui dit le vieillard.",187
4,french,Assieds-toi plus près du poêle.,188
4,french,"Chauffe-toi et fais téter le petit. —C'est que je n'ai plus de lait, répondit-elle.",189
4,french,"Depuis ce matin, je n'ai moi-même rien mangé.",190
4,french,Et elle donna cependant le sein à son nourrisson.,191
4,french,Avdiéitch hocha la tête.,192
4,french,"Il s'approcha de la table, prit du pain, un bol, ouvrit le poêle où cuisait le stchi, sortit un pot de kacha; mais comme le kacha n'avait pas eu le temps de bouillir, il versa seulement du stchi dans le bol et le posa sur la table.",193
4,french,"Il coupa du pain, décrocha une serviette et mit le couvert. —Assieds-toi, qu'il dit; mange, bonne femme!",194
4,french,Moi je garderai un peu ton enfant.,195
4,french,"J'ai eu aussi des enfants, moi, et je sais les soigner.",196
4,french,"La femme fit le signe de la croix, se mit à table et mangea, tandis que Martin, s'étant assis sur le lit avec l'enfant, lui envoyait des baisers pour le consoler.",197
4,french,Comme l'enfant pleurait toujours.,198
4,french,"Avdiéitch imagina de le menacer avec son doigt, qu'il approchait et éloignait alternativement de ses lèvres, mais sans le lui mettre dans la bouche, car ce doigt était noir de poix.",199
4,french,"Et le petit, regardant fixement le doigt, cessa de crier et se mit même à rire, à la grande joie d'Avdiéitch.",200
4,french,"Tout en mangeant, l'étrangère racontait qui elle était, d'où elle venait: —Moi, qu'elle dit, je suis la femme d'un soldat.",201
4,french,"Mon mari, on l'a fait partir, voilà déjà huit mois, et je n'ai plus eu de ses nouvelles.",202
4,french,"Je vivais de mon emploi de cuisinière, lorsque j'accouchai; avec un enfant, on n'a plus voulu me garder, et voilà trois mois que je suis sans place.",203
4,french,J'ai mangé tout ce que j'avais; j'ai voulu me proposer comme nourrice; on m'a rebutée:«Trop maigre!»,204
4,french,me dit-on.,205
4,french,"Alors je me suis rendue chez une marchande où se trouve placée notre petite baba: là, on promit de me prendre.",206
4,french,"Je pensais que la chose allait se faire tout de suite, mais on m'a dit de revenir l'autre semaine; et elle demeure bien loin...",207
4,french,"Je suis exténuée, et j'ai fatigué aussi mon pauvre petit.",208
4,french,"Heureusement que ma patronne a pitié de nous, et nous laisse, au nom du Christ, dormir chez elle.",209
4,french,Autrement je ne saurais que devenir.,210
4,french,Avdiéitch soupira et dit: —Et tu n'as pas de vêtements chauds? —Non.,211
4,french,"J'ai engagé hier, pour vingt kopeks, mon dernier châle.",212
4,french,La femme s'approcha du lit et prit l'enfant.,213
4,french,"Avdiéitch se leva, se dirigea vers le mur, chercha, et apporta une vieille poddiovka. —Prends, qu'il dit; c'est mauvais, mais cela te servira toujours pour envelopper.",214
4,french,"L'étrangère regarda la poddiovka, regarda le vieillard, prit la poddiovka et fondit en larmes.",215
4,french,"Avdiéitch se détourna, non moins ému; puis il alla vers son lit, retira un petit coffre, l'ouvrit, chercha et vint se rasseoir en face de la femme.",216
4,french,"Et la femme dit : —Que le Christ te sauve, petit grand-père!",217
4,french,C'est Lui sans doute qui m'a conduit devant ta fenêtre.,218
4,french,"Sans cela, l'enfant aurait pris froid.",219
4,french,"Quand je suis partie, il faisait chaud, et maintenant, quel froid!",220
4,french,"La bonne idée qu'Il t'a inspirée, Lui, notre petit Père, de regarder par la fenêtre et d'avoir pitié de moi!",221
4,french,"Avdiéitch sourit: — C'est Lui, en effet, qui m'a inspiré cette idée, dit-il.",222
4,french,Ce n'était point par hasard que je regardais par la fenêtre.,223
4,french,"Et il raconta son rêve à la femme, comment il avait ouï une voix, et comment le Seigneur lui avait promis de venir chez lui ce jour même. —Tout peut arriver, répartit la femme, qui se leva, prit la poddiovka, enveloppa l'enfant, s'inclina et remercia Avdiéitch.    —Prends, au nom du Christ, dit Avdiéitch en lui glissant dans la main une pièce de vingt kopeks, prends ceci pour dégager le châle.",224
4,french,"La femme se signa, Martin se signa aussi, puis il la reconduisit.",225
4,french,Et l'étrangère s'en alla.,226
4,french,"Après avoir mangé du stchi, Avdiéitch se remit à la besogne.",227
4,french,"Tout en tirant l'alêne, il ne perdait pas la fenêtre de vue; et chaque fois qu'une ombre se profilait, il levait les yeux pour examiner le passant.",228
4,french,"Il en passait qu'il connaissait, d'autres qu'il ne connaissait point; mais ceux-ci n'avaient rien de remarquable.",229
4,french,"Voilà qu'il vit s'arrêter, juste en face de sa fenêtre, une vieille femme, une marchande ambulante, qui tenait à la main un petit panier de pommes; il n'en restait plus beaucoup, elle avait sans doute vendu les autres.",230
4,french,"Elle portait sur son dos un sac de menu bois, qu'elle avait dû ramasser dans quelque chantier, et s'en retournait chez elle.",231
4,french,"Comme le sac lui faisait mal, apparemment, elle voulut le changer d'épaule: elle le posa donc à terre, mit le panier de pommes sur une poutre, et se prit à tasser le bois.",232
4,french,"Pendant qu'elle était ainsi occupée, un gamin, venu on ne sait d'où, avec une casquette déchirée, déroba une pomme dans le panier et voulut se sauver.",233
4,french,Mais la vieille s'en aperçut.,234
4,french,Elle se retourna et saisit le petit par la manche.,235
4,french,"L'enfant se débattit, mais elle le maintint avec les deux mains, lui arracha sa casquette et lui tira les cheveux.",236
4,french,"Le gamin hurle, la vieille tempête; Avdiéitch, sans prendre le temps de piquer son alêne, la jette par terre et court à la porte.",237
4,french,Même il trébucha dans l'escalier et laissa tomber ses lunettes.,238
4,french,"Il se précipita dans la rue: la vieille tirait toujours les cheveux au petit, le tançait d'importance et le menaçait du gorodovoï.",239
4,french,"L'enfant se débattait, niait: —Je n'ai rien pris, disait-il, pourquoi me battre?",240
4,french,Laisse-moi!,241
4,french,Avdiéitch voulut les séparer.,242
4,french,"Il prit le gamin par la main, et dit: — Laisse-le, babouchka.",243
4,french,"Pardonne-lui, au nom du Christ. —Je vais lui pardonner de telle sorte qu'il s'en souviendra jusqu'à la prochaine correction.",244
4,french,"Je vais le conduire au poste, le vaurien.",245
4,french,"Martin supplia la vieille. —Laisse-le, qu'il dit, babouchka, il ne le fera plus.",246
4,french,"Laisse-le donc, au nom du Christ.",247
4,french,"La vieille lâcha prise; le gamin allait se sauver, mais Avdiéitch le retint. —Demande à présent pardon à la babouchka, et ne recommence plus à l'avenir: car je t'ai vu prendre la pomme.",248
4,french,"Le petit se prit à pleurer et demanda pardon. —Voilà qui est bien, et maintenant voici une pomme!",249
4,french,"Et Martin prit dans le panier une pomme qu'il tendit à l'enfant. —Je vais te la payer, babouchka, continua-t-il en s'adressant à la vieille. —Tu le gâteras, ce mauvais garnement, fit la vieille.",250
4,french,Il fallait le récompenser de telle façon qu'il y pensât toute la semaine. — Eh!,251
4,french,babouchka!,252
4,french,babouchka!,253
4,french,"nous en jugeons ainsi, mais Dieu n'en juge pas ainsi: s'il faut le fouetter pour une pomme, à nous, pour nos péchés, que faudrait-il nous faire ?",254
4,french,La vieille garda le silence.,255
4,french,"Et Martin raconta à la vieille la parabole du créancier qui remit sa dette à son débiteur, et du débiteur qui vint pour tuer son bienfaiteur.",256
4,french,"La vieille écoutait, le gamin écoutait aussi. —Dieu nous commande de pardonner, dit Avdiéitch, car autrement il ne nous sera point pardonné à nous-mêmes... de pardonner à tous, et surtout à ceux qui ne savent ce qu'ils font.",257
4,french,"La vieille hocha la tête et soupira: —Je ne dis pas non, fit-elle.",258
4,french,"Seulement, les enfants ne sont déjà que trop portés à faire le mal. —Alors c'est à nous, les vieux, de leur montrer le bien. — C'est ce que je dis aussi, répliqua la vieille.",259
4,french,"Moi-même, j'avais sept enfants; il ne me reste qu'une fille...",260
4,french,"Et la vieille se mit à raconter comment elle vivait chez sa fille, et combien elle avait de petits-enfants. —Tu vois, dit-elle, ma faiblesse?",261
4,french,Et pourtant je travaille.,262
4,french,"Mes petits-enfants... j'ai pitié d'eux, ils sont si gentils, si empressés à courir à ma rencontre!",263
4,french,Et Aksioutka!,264
4,french,En voilà une qui n'irait avec personne autre que moi!,265
4,french,"«Babouchka, qu'elle dit, chère babouchka!...»",266
4,french,"Et la vieille s'attendrit tout à fait. —Certainement, ce n'est qu'un enfantillage; que Dieu le garde!",267
4,french,fît la vieille en se tournant vers le gamin.,268
4,french,"Mais comme elle allait pour recharger le sac sur ses épaules, le petit accourut en disant: — Donne, babouchka, je vais te le porter; c'est sur mon chemin.",269
4,french,La vieille hocha la tête et lui donna le sac.,270
4,french,Et ils s'en allèrent tous deux côte à côte; la vieille avait même oublié de réclamer à Avdiéitch le prix de la pomme.,271
4,french,"Et Martin, resté seul, les regardait et les écoutait marcher et causer.",272
4,french,"Il les suivit des yeux, puis il rentra chez lui, retrouva ses lunettes intactes dans l'escalier, ramassa son alêne et se remit à l'ouvrage.",273
4,french,"Il travailla un moment; mais il n'y voyait déjà plus assez pour passer son fil; et il aperçut l'allumeur qui s'en allait allumer les réverbères. —Il faut que j'éclaire ma lampe, se dit-il.",274
4,french,"Il apprêta sa petite lampe, la suspendit et reprit sa besogne.",275
4,french,Il termina une botte et l'examina: c'était bien.,276
4,french,"Il ramassa ses outils, balaya les rognures, décrocha la lampe, qu'il posa sur la table, et prit l'Evangile sur le rayon.",277
4,french,"Il voulut ouvrir le volume à la page où il en était resté la veille, mais il tomba sur une autre page.",278
4,french,"Comme il ouvrait l'Évangile, il se rappela le songe de la veille; et aussitôt il crut entendre remuer derrière lui.",279
4,french,"Avdiéitch se retourna et vit, lui semblait-il, des gens dans le coin...",280
4,french,"C'étaient des gens en effet, mais il ne pouvait les distinguer.",281
4,french,Et une voix lui murmura à l'oreille; —Martin!,282
4,french,Eh!,283
4,french,Martin!,284
4,french,Est-ce que tu ne me reconnais pas? —Qui es-tu?,285
4,french,fit Avdiéitch. —Mais c'est Moi!,286
4,french,fit la voix; c'est Moi!,287
4,french,"Et c'était Stépanitch, qui, surgissant du coin obscur, lui sourit, se dissipa comme un nuage et s'évanouit. —Et c'est aussi Moi!",288
4,french,fît une autre voix.,289
4,french,"Et du coin obscur surgit la femme avec l'enfant: la femme sourit, l'enfant sourit, et tous deux s'évanouirent, —Et c'est aussi Moi!",290
4,french,fît une autre voix.,291
4,french,"Et la vieille surgit avec l'enfant qui tenait une pomme: tous deux sourirent, et ils s'évanouirent.",292
4,french,Et Avdiéitch se sentit la joie au cœur.,293
4,french,"Il fit le signe de la croix, mit ses lunettes et lut l'Évangile à la page où il s'était ouvert.",294
4,french,"Et dans le haut de la page, il lut: «J'ai eu faim, et vous m'avez donné à manger; j'ai eu soif, et vous m'avez donné à boire; j'étais étranger, et vous m'avez accueilli.»",295
4,french,"Et au bas de la page: « Ce que vous avez fait au plus petit de mes frères, c'est à moi que vous l'avez fait.»",296
4,french,(S.,297
4,french,"Mathieu, XXV.)",298
4,french,"Et Avdiéitch comprit que le songe ne l'avait pas trompé, qu'en effet le Sauveur était venu chez lui ce jour-là, et que c'était Lui qu'il avait accueilli.",299
