story,lang,sentences,grain_size,index
3,french,"Ils n’étaient plus loin de la ville lorsque le cheval se jeta tout à coup de côté. — Un serpent ! un serpent! s'écria le paysan. Le moine regarda attentivement l’objet qui avait effrayé le cheval, descendit de la charrette et ramassa une bourse pleine d’or. «Cette bourse n’a pu être perdue que par le riche joaillier », pensa-t-il, et il remit la bourse au paysan en disant: — Prenez cette bourse, et lorsque vous serez à Bénarès, allez à l'hôtel que je vous indiquerai, demandez le brahmine Pandou et rendez-lui son argent. Il s'excusera de l'action grossière qu'il a commise vis-à-vis de vous, mais vous lui direz que vous lui avez pardonné, et que vous lui souhaitez réussite dans toutes ses entreprises, car croyez-moi, plus grands seront ses succès, mieux cela vaudra pour vous. Votre destinée dépend sous bien des rapports, de la sienne. Cependant Pandou était arrivé à Bénarès et rencontra le riche banquier Malmek, avec lequel il était en relations d’affaires. — Je suis perdu, lui dit Malmek. si je n'achète pas aujourd’hui même une charrette du meilleur riz pour la cuisine royale.",8,4
3,french,"Il y a à Bénarès un banquier, mon ennemi acharné, qui ayant appris que j'ai traité avec le majordome royal pour lui livrer ce matin même une charrette de riz, a acheté tout ce qui se trouvait de cette marchandise. Le majordome ne m'affranchira pas de mon engagement et je suis perdu si Krichna n’envoie pas du ciel un ange à mon aide. Pendant que Malmek racontait son malheur, Pandou s'aperçut qu’il avait perdu sa bourse. Après avoir bien cherché dans la voilure et n‘ayant rien trouvé, il crut que son esclave, Madagouta, l'avait prise. Il appela les gens de la police et leur dit que son esclave l’avait volé. Puis, sur ses ordres, Madagouta fut attaché et torturé afin de lui arracher l'aveu du vol. — Je ne suis pas coupable, laissez-moi! criait le pauvre esclave, je ne puis supporter ces tortures! Je suis innocent, et je souffre pour les crimes des autres!",8,5
3,french,"Oh! si je pouvais obtenir le pardon du paysan auquel j'ai fait du mal pour faire plaisir a mon maitre! C'est bien la punition de ma cruauté. Les gens de police continuaient à trapper l'esclave, lorsque Devala s'approcha de l'hôtel et, au grand étonnement de tous, tendit à Pandou sa bourse. L'esclave fut aussitôt délivré des mains de ses bourreaux, mais, fâché contre son maitre, il s’enfuit dans les montagnes et se joignit à une bande de brigands. Malmek, apprenant à son tour que le paysan pouvait lui vendre du riz, et de la meilleure qualité, s'empressa de lui acheter toute la charrette et lui paya un prix triple : et Pandou, content d'avoir retrouvé son argent, s’empressa d'aller au couvent pour demander au moine les explications qu'il lui avait promises. Marado lui dit : — J'aurais pu vous donner l'explication que vous désirez : mais sachant que vous êtes incapable de comprendre la vérité, je préfère ne rien vous dire, sauf à vous donner un conseil : traitez tout homme que vous rencontrez comme vous vous traitez vous-même : servez-le comme vous voudriez qu’on vous serve. Ainsi vous sèmerez la semence des bonnes actions et la moisson vous profitera aussi. — O moine !",8,6
3,french,"donnez-moi l’explication, dit Pandou. et il me sera alors plus facile de suivre votre conseil. — Eh bien, écoutez! répondit le moine, je vous donnerai la clé du mystère : si même vous ne le pénétrez pas, croyez à ce que je vous dis. Se considérer comme un être isolé est une illusion, et celui qui dirige toutes ses pensées pour accomplir la volonté de cet être isolé, suit une voie fausse qui le conduira dans l'abîme du péché. Si nous nous considérons comme des êtres isolés, c'est parce que le voile de Maya aveugle nos yeux et nous empêche de voir les liens indissolubles avec nos proches, et nous empêche de trouver notre communion avec les âmes des autres êtres. Peu d'hommes connaissent cette vérité. Que les paroles suivantes soient votre talisman: «Celui qui nuit aux autres, fait du mal à soi-mème. «Celui qui aide aux autres, fait du bien à soi-même. «Cessez de vous considérer comme un être isolé et vous marcherez dans la voie de la vérité.",8,7
3,french,"» Pour celui dont la vue est obscurcie par le voile de Maya, le monde semble divisé en individualités innombrables. Et un pareil homme ne peut pas comprendre la portée de l'amour universel pour tout être vivant. Pandou répondit: — Vos paroles ont une profonde signification et je m’en souviendrai. J’ai fait un petit bien, qui ne m'a rien coûté, à un pauvre moine pendant mon voyage à Bénarès, et voici quelles conséquences heureuses j'en retire. Je vous dois beaucoup, car, sans vous, non seulement j'aurais perdu ma bourse, mais encore il m'aurait été impossible de négocier, à Bénarès, les affaires qui ont notablement accru ma fortune. De plus, grâce à vous, la charrette de riz est arrivée à temps pour sauver mon ami Malmek. Si tous les hommes pénétraient la vérité de vos préceptes, combien notre monde deviendrait meilleur, combien le mal y aurait diminué et le bonheur universel augmenté! Je voudrais que la vérité de Bouddha soit comprise de tous ; c’est pourquoi je veux fonder un couvent dans mon pays, Kolshambi, et je vous prie de m’aider à fonder une retraite pour les frères, disciples de Bouddha.",8,8
3,french,"Des années se sont passées. Le couvent de Kolshambi fondé par Pandou est devenu le lieu de réunion des sages et le centre célèbre de 1a science. Un jour, le roi d’un pays voisin, ayant entendu parler de la perfection des joyaux fabriqués par Pandou, lui envoya son trésorier pour lui commander une couronne d'or massif enrichie des pierres les plus précieuses de l'Inde. Lorsque Pandou eut achevé ce travail, il se rendit dans la capitale de ce roi et, dans l'espoir d'y traiter de nouvelles affaires, il se munit d'une grande quantité d'or. La caravane qui portait ces richesses était accompagnée d’hommes armés. Cependant, lorsqu’elle fut arrivée dans une région montagneuse, une bande de brigands, ayant à sa tête Madagouta, devenu son chef, l'attaqua, massacra l'escorte et s'empara des trésors. Pandou lui-même n'échappa qu'à grand’peine. Cette perte fit une énorme brèche dans 1a fortune du joaillier.",8,9
3,french,"Il en fut très affecté, mais il supporta son malheur avec résignation. « J‘ai mérité cette épreuve, pensait-il, par les péchés de ma vie passée. Dans ma jeunesse j'étais dur pour les gens, et je ne dois pas me plaindre de récolter aujourd’hui le fruit de mes mauvaises actions. » Comme il était devenu beaucoup plus bienveillant pour tous les êtres, ses malheurs ne firent que purifier son cœur. De nouvelles années s’écoulèrent et il arriva que Pantaka, un jeune moine disciple de Narada, qui voyageait dans les montagnes de Kolshambi, tomba entre les mains des brigands. Comme il ne possédait rien, le chef des brigands le relâcha après l'avoir fait battre. Le lendemain matin, Pantaka en traversant la forêt entendit le bruit d'une lutte. Il se dirigea vers les combattants et vit un grand nombre de brigands attaquant avec rage leur chef Madagouta.",8,10
3,french,"Comme un lion entouré de chiens, celui-ci leur tenait tête et en avait déjà tué plusieurs. Mais ils étaient trop nombreux et finalement Madagouta fut vaincu et tomba couvert de blessures. Aussitôt que les brigands furent partis, le jeune moine s'approcha des blessés pour leur porter aide. Mais tous étaient déjà morts; seul Madagouta donnait encore quelques signes de vie. Le moine courut alors à un petit ruisseau qui coulait non loin de là, prit de l'eau fraiche dans sa cruche et la porta au mourant. Madagouta ouvrit les yeux et dit avec un grincement de dents: Où sont ces chiens ingrats que j'ai conduits tant de fois à la curée? Sans moi, ils seront bientôt perdus comme des chacals traqués par des chasseurs. —Ne pensez plus à vos compagnons, aux complices de votre vie criminelle, dit Pantaka. Pensez plutôt à votre dernière heure, au salut de votre âme.",8,11
3,french,"Buvez cette eau et laissez-moi panser vos blessures. Peut-être pourrai-je encore vous sauver de la mort. — C'est inutile, répondit Madagouta, je suis perdu, les misérables m’ont blessé à mort. Ah! les lâches! Ah! les ingrats! Ils m'ont porté les coups que je leur ai moi-même appris. — Vous récoltez ce que vous avez semé. — Si vous aviez enseigné le bien à vos compagnons, c'est du bien que vous en auriez reçu. Vous leur avez appris le meurtre, c'est pourquoi vous vous êtes tué vous-même par leurs mains. — Vous avez raison, répondit le chef des brigands; j'ai mérité mon sort, mais qu'il doit être horrible s'il me faut récolter, dans ma vie future, le fruit de toutes mes mauvaises actions!",8,12
3,french,"Apprenez-moi done, saint homme, ce que je puis faire pour alléger le poids des péchés qui oppresse ma poitrine comme un rocher. — Arrachez de votre cœur vos désirs de vengeance; étouffez vos mauvaises passions et emplissez votre âme d'amour pour tous les êtres. J'ai fait beaucoup de mal et aucun bien. Comment puis-je échapper à ce filet de douleur que j'ai tissé moi-même de mes mauvais instincts ? Ma Karma me conduira a l'enfer, car je ne pourrai jamais trouver la voie du salut. — Oui, c'est vrai, dit le moine. Votre Karma recueillera dans vos incarnations futures le fruit de la semence que vous avez semée. Celui qui a commis de mauvaises actions ne peut pas en éviter les conséquences. Mais ne vous désespérez pas: tout homme peut être sauvé à condition toutefois qu'il fasse le sacrifice de son individualité. Comme exemple, je vous raconterai l'histoire d'un célèbre brigand, Kandata, qui est mort dans l'impénitence et qui renaquit démon dans l'enfer où il a subi les plus horribles souffrances.",8,13
3,french,"Il y était déjà depuis de longues années, ne pouvant pas échapper a son malheureux sort, lorsque Bouddha apparut sur la terre. A cette époque mémorable un rayon de lumière pénétra jusqu’à l'enfer et alluma l'espérance chez tous les démons: « O bienheureux Bouddha, aie pitié de moi! s'écria le brigand Kandata. Je souffre horriblement et quoique j'aie fait le mal, je voudrais marcher maintenant dans la voie de la justice. Mais je ne puis pas me délivrer du filet de douleur qui me presse. Aide-moi, Seigneur, aie pitié de moi! » La loi de Karma exige que les mauvaises actions conduisent à la perte. Lorsque Bouddha entendit la prière du démon souffrant dans l'enfer, il lui envoya une araignée sur son fil, et l'araignée lui dit: « Accroche-toi à mon fil et sors de l'enfer.",8,14
3,french,"» Lorsque l'araignée eut disparu, Kandata saisit le fil et se mit à grimper. Le fil était si solide qu'il ne se rompit pas et que le démon put monter de plus en plus haut. Tout à coup il sentit que le fil commençait à trembler et à se balancer. C'était parce que d'autres malheureux grimpaient derrière lui. Kandata eut peur. Il voyait combien le fil était mince et il s‘apercevait qu'il mincissait encore par le poids croissant qu'il apportait. Toutefois, il ne rompait pas. Jusqu‘ici, Kandata n'avait regardé qu’au-dessus de lui.",8,15
3,french,"Alors, il regarda au-dessous et vit qu'une foule innombrable d'habitants de l'enter le suivaient dans son ascension. « Comment un fil aussi léger peut-il supporter le poids de tous ces gens? » pensa-t-il, et, effrayé, il cria : « Lâchez mon fil, il est à moi! » Et, du coup, le fil se rompit et Kandata retomba dans l'enfer. Le sentiment erroné de l'individualité éait encore vivant chez Kandata. Il ne savait pas quelle force merveilleuse a la tendance sincère vers le haut pour gravir la voie de la justice. Cette tendance est aussi légère qu'un fil d'araignée, mais elle soulève des millions d'hommes et plus il y en aura, plus léger se sentira chacun d'eux. Mais aussitôt que dans un cœur d'homme naît la pensée que ce fil est à lui , que le bienfait de la justice lui appartient a lui seul et que personne ne doit le partager avec lui, le fil se rompt et l'homme retombe dans son ancienne situation d'individualité isolée.",8,16
3,french,"Or l'isolement est une malédiction et l'union une bénédiction. Qu’est l'enfer? Ce n'est autre chose que l'amour de soi, tandis que Nirvana est la vie commune... — Faites-moi done saisir le fil d'araignée, dit Madagouta mourant, lorsque le moine eut fini son récit. Madagouta garda quelques instants le silence, comme pour rassembler ses pensées, puis il continua: — Ecoutez-moi bien, je veux tout vous avouer. J'étais l'esclave de Pandou, joaillier de Kolshambi. Mais, après qu'il m’eut torturé injustement, je me suis enfui, et suis devenu chef de brigands. Il y a quelque temps, j'ai appris par mes éclaireurs qu'il devait traverser les montagnes. Je l'ai surpris et je lui ai enlevé la plus grande partie de sa fortune.",8,17
3,french,"Allez done lui dire que je lui pardonne de tout mon cœur le mal qu'il m'a fait injustement et que je le prie de me pardonner de l'avoir dépouillé. Lorsque j'étais a son service, son cœur était dur comme une pierre, et c'est de lui que j'ai appris à ne penser qu’a soi. J'ai entendu dire qu'il est devenu meilleur et qu’on le cite comme un modèle de bonté et de justice. Je ne veux pas rester son débiteur, aussi je vous prie de lui dire que j'ai conservé cachés dans un souterrain la couronne d'or qu'il a faite pour le roi ainsi que tout son trésor. Seuls deux brigands connaissaient ce souterrain et tous deux sont morts aujourd'hui. Que Pandou, accompagné de gens armés, vienne reprendre les biens dont je l'ai dépouillé. Et Madagouta mourut dans les bras de Pantaka, après lui avoir indiqué ou se trouvait le souterrain. Le jeune moine se rendit aussitôt à Kolshambi, alla trouver le joaillier et lui raconta ce qui s'était passé dans la forêt.",8,18
3,french,"Pandou trouva le souterrain et y prit toutes ses richesses que le chef des brigands y avait cachées. On enterra Madagouta et les brigands tués, et Pantaka, commentant sur leur tombe les paroles de Bouddha, dit: « L'individualité fait le mal et c'est l'individualité qui le souffre. » L'individualité évite le mal et l'individualité se purifie. » La pureté et l'impureté appartiennent à l'individualité. Nul ne peut purifier autrui. » L’homme doit lui-même faire l'effort ; les Bouddhas ne sont que des éducateurs.» Pandou rapporta à Kolshambi toutes ses richesses et en jouissant avec modération de la fortune reconquise, il passa le reste de sa vie dans le calme et le bonheur, et lorsque, dans un âge avancé, il fut sur le point de mourir, il réunit autour de lui tous ses enfants et petits-enfants, et leur dit: — Mes chers enfants, n'accusez pas les autres de vos insuccès. Cherchez la cause de vos malheurs en vous-mêmes, et si vous n’êtes pas aveuglés par la vanité, vous las trouverez et vous apprendrez ainsi à éviter le mal.",8,19
3,french,"Le remède à vos malheurs est en vous-mêmes. Que le regard de votre conscience ne soit jamais obscurci par le voile de Maya. Rappelez-vous les paroles qui furent le talisman de ma vie: « Celui qui fait souffrir son prochain, fait du mal à soi-même. » Celui qui aide autrui, vient en aide à soi-même. » Que l'erreur de l'individualité disparaisse et vous marcherez dans la voie de la justice. »",8,20
4,english,"Pandou, a rich jeweller of the Brahmanistic caste, accompanied by his domestic, set out on a journey to Benares. On the way he met a monk of venerable aspect, going on foot in the same direction, and invited him to take a seat in his vehicle. ""I thank you for your goodness,"" said the monk, ""for I am indeed very much fatigued. However, as I possess nothing and can pay you nothing in return, I will offer you, in case you should need them, some spiritual treasures which I have acquired in following the precepts of Sakya-Muni, the Blessed Buddha, Grand Master of Humanity!"" They therefore journeyed together, and Pandou listened with pleasure to the wise words of Narada the Monk. An hour thus went by, and, arrived at a point where the road was overflowed with water, they perceived a wagon belonging to a peasant, which a broken wheel had caused to turn on its side, thus completely obstructing the passage-way. Devala, the proprietor of the charrette was en route to Benares to sell a load of rice, and he had hurried on in order to arrive there before day-dawn. Should he be retarded a day the buyers would have made their purchases and have departed.",8,1
4,english,"The jeweller, seeing that he could not continue his voyage if the obstacle was not removed, became angry and ordered his slave Madagouta to remove the wagon. The peasant resisted because it was so near the ditch that he feared the attempt would cause it to topple over. But the Brahmin would not listen, and ordered Madagouta to execute his commands. The slave, who was possessed of Herculean strength, and besides found pleasure in molesting the weak, threw the wagon into the ditch before the monk had time to interfere. When Pandou had passed the point, and was about to continue his journey, the monk quietly left the vehicle and said: ""Excuse me, sir, for leaving you; I thank you for having been so good as to permit me to travel in your company during the last hour. I was greatly fatigued, but at present, thanks to your courtesy, I am rested. Besides, having recognized in this peasant the incarnation of one of your ancestors, I cannot better recompense you for your kindness than by succoring him in his misfortune."" The Brahmin looked with astonishment at the monk.",8,2
4,english,"""You say that this peasant is the incarnation of one of my ancestors? It is impossible!"" ""You do not know,"" said the monk, ""the many ties which unite us to the destiny of this peasant. One cannot expect, it is true, a blind man to see; therefore, I pity you only because in inflicting these wounds you harm yourself, and I will try to prevent you from so doing."" Notwithstanding the great kindness with which the monk spoke, the rich merchant felt the reproach, and because he was not accustomed to be addressed in this manner, he ordered the driver to continue his journey without further parley. The monk approached Devala, saluted him, and commenced to aid him to repair the wagon and gather up the rice. The work advanced so rapidly that Devala could not help thinking thus: ""This monk must be a saint; I should say that invisible spirits are aiding in this. What if I should ask him why the proud Brahmin treated me in such a rude manner?""",8,3
4,english,"""My good sir,"" said he, ""can you tell me why I have been submitted to such an injustice on the part of a man to whom I have never done any wrong?"" ""Dear friend,"" replied the monk, ""you have not submitted to any injustice ; this is but a return to you, in your present existence of that which you did to this Brahmin in your past life. And I do not deceive myself in saying that to-day you would do to the Brahmin that which he has done to you, if you were in his place, and if you had a slave as strong as his."" The rice was soon collected and placed in the wagon, and the monk and the peasant went on their way to Benares. They were not far from the city when the horse shied. ""A serpent! a serpent!"" cried out the peasant.",8,4
4,english,"The monk looked attentively at the object which had frightened the horse, left the wagon and picked up a purse filled with gold. ""This purse can only have been lost by the rich jeweller,"" thought he, and he gave it to the peasant, saying: ""Take this purse, and when you have come to Benares, go to the hotel which I will show you, and give him his money. Pandou will beg you to excuse the rude action which he committed against you, and you will say to him that you have pardoned him, and that you wish him success in all his enterprises; for, believe me, the greater his success, the better it will be for you. Your destiny depends in many ways upon his."" Meanwhile Pandou arrived at Benares and met the rich banker, Malmek, with whom he had business relations. ""I am lost,"" said Malmek to him, ""if I cannot purchase a wagon-load of the best rice for the royal cuisine. There is at Benares a banker, my implacable enemy, who, having learned that I had made a contract to deliver this morning to the royal major-domo a wagon-load of rice, purchased all there was of the article in the market. The major-domo will not free me from my engagement, and I am lost if Krichna does not send me an angel from heaven to my aid.""",8,5
4,english,"Whilst Malmek was recounting his mis fortune, Pandou perceived that he had lost his purse. After having searched the vehicle in vain in quest of it, he decided that his slave Madagouta had taken it. He called the police and charged the slave with the theft. Thereupon Madagouta was seized, bound, and tortured, in order to extract from him a confession. ""I am not guilty, let me go,"" cried the poor slave. ""I cannot support such torture! I am innocent, and suffer for the crime of others. Oh!",8,6
4,english,"if I could obtain the pardon of the peasant upon whom I inflicted so much trouble in order to please my master! This is indeed the just punishment of my cruelty."" The police continued to beat the slave, and meanwhile Devala, the peasant, approached the hotel, and to the great astonishment of all handed the lost purse to Pandou. The slave was quickly delivered from the hands of his executioners, but, angered against his master, he fled to the mountains and joined a band of brigands. Malmek, learning in turn that the peasant could sell him rice, and of the best quality, hastened to purchase the entire wagon-load, paying him a triple price; and Pandou, happy to have found his money, hastened to the convent to demand of the monk the explanation promised him. Narada the Monk said to him: ""I would have given you the explanation which you desired, but knowing that you are incapable of comprehending the truth, I prefer to say nothing to you except to give this counsel: Treat every man whom you meet as you would be treated yourself ; serve him as you would wish to be served; thus you will sow the seed of good actions and the harvest will profit you, also."" ""O monk; give me the explanation,"" said Pandou, ""and it will be more easy to follow your counsel."" ""Very well, then listen,"" replied the monk.",8,7
4,english,"""I will give you the key to the mystery: if you cannot penetrate it, believe that which I tell you. To consider one's self an isolated being is an illusion, and he who directs all his thoughts to accomplish the will of that isolated being follows a false route which will conduct him into the abyss of sin. If we consider ourselves as isolated beings, it is because the veil of Maya blinds our eyes, preventing us from seeing the indissoluble ties which bind us to our neighbors, and from finding our communion with the souls of other beings. Few men know this truth. May the following maxims be your talisman: 'He who harms others, harms himself.' 'He who aids others, does good to himself.' 'Cease to consider yourself an isolated being, and you will find the road to the truth.' For him whose sight is obscured by the veil of Maya the world seems divided into innumerable individualities, and sucha man cannot understand the extent of universal love for every living creature.""",8,8
4,english,"Pandou replied: 'Your words have a profound signification, and I will remember them. I have extended a little courtesy, which cost me nothing, to a poor monk during his journey to Benares, and behold the blessed results which have come to me. I owe you much, for without you, not only should I have lost my purse, but it would have been impossible to negotiate at Benares the affairs which have notably increased my fortune. Besides, it is due to you that the wagon of rice arrived in time to save my friend Malmek. If all men understood the truth of your precepts, how much better would be our world! how much evil actions would be diminished and universal happiness promoted! I would that the truths of Buddha might be understood by all; for this reason, I wish to found a convent in my country of Kolshambi, and I pray you to aid me in establishing there a retreat for the fraternity of the disciples of Buddha."" Years have passed.",8,9
4,english,"The convent of Kolshambi, founded by Pandou, the jeweller, has become a point where sages meet, and is celebrated as the important centre of science and scientific studies. One day the king of an adjacent country, having heard of the perfection of the jewelry fabricated by Pandou, sent to him his treasurer to order a crown of massive gold, enriched with the most costly stones of India. When Pandou had achieved the task, he set out for the capital of the king, and in the hope of securing further business, he took with him a 'great quantity of gold. The caravan which bore these riches was accompanied by armed men. Nevertheless, when it arrived in the mountainous region, a band of brigands under Madagouta, their chief, attacked the caravan, massacred the escort, and took possession of the treasures. Pandou himself escaped only by the merest chance. This loss made an enormous breach in the fortune of the jeweller. He was much affected thereby, but supported his misfortune with resignation.",8,10
4,english,"""I have merited this trial,"" he thought, ""by the sins of my past life. In my youth I was hard upon the people, and I should not complain at reaping to-day the fruit of my bad actions."" Now Pandou had become more kindly disposed towards his fellow-creatures, and his misfortunes only accomplished the purification of his heart. Years again went by, and it came to pass that Pantaka, a young monk a disciple of Narada while traveling in the mountains of Kolshambi, fell into the hands of brigands. As he possessed nothing, the chief of the brigands released him after having caused him to be beaten. The following morning, Pantaka, in passing through the forest heard the noise of a conflict. He went in the direction of the combatants and beheld a large number of brigands, who were madly attacking their chief, Madagouta. As a lion surrounded by dogs, the latter held his own, and had already killed several.",8,11
4,english,"But they were too numerous, and finally Madagouta was vanquished and fell covered with wounds. As soon as the brigands had gone, the young monk approached the wounded men, in order to give them aid; but all were dead. Madagouta alone showed signs of life. The monk ran quickly to a little stream which ran by, filled his cruche with water, and carried it to the dying man. Madagouta opened his eyes and said, whilst gritting his teeth: ""Where are the ungrateful dogs whom I have led so many times to the chase? Without me they will soon be lost like jackals tracked by hunters."" ""Think no more of your companions, the accomplices of your criminal life,"" said Pantaka. 'Think rather of your last hour, of the salvation of your soul.",8,12
4,english,"Drink this water, and let me dress your wounds; perhaps I may still save your life."" ""It is useless,"" replied Madagouta, ""I am lost the miserable wretches have wounded me unto death. Oh! the cowards! Oh! the ungrateful dogs! They have stricken me down with the blows which I myself have taught them."" ""You reap that which you have sown.",8,13
4,english,"Had you taught the good to your companions, good you would have received. You taught them to murder, and thus you have been killed by their hands."" ""You are right,"" replied the brigand chief. ""I have merited my fate, but it must be terrible, if it is necessary to reap in the life to come the fruit of all my bad actions! Teach me then, O holy man, that which I should do in order to lighten the weight of sins which oppress my breast like unto a rock."" ""Pluck from your heart your desires of vengeance; stifle your wicked passions, and fill your soul with love of all your fellowmen."" ""I have done much evil and no good. How may I escape this net of woe which I have woven for myself, of my own wicked instincts?",8,14
4,english,"My Karma will conduct me to hell, for I can never find the way of salvation."" ""Yes, it is true,"" said the monk. ""Your Karma will gather in your future incarnation the fruit of the grains which you have sown. He who has committed bad actions cannot avoid the consequences. But do not despair; every man can be saved upon condition that he make the sacrifice of his own individuality. For example, I will recount to you the story of a celebrated brigand, Kandata, who died impenitent, and who was born again a demon in hell, where he endured the most horrible sufferings. He had been there for many years, unable to escape from his unhappy fate, when Buddha appeared upon the earth. At that memorable period, a ray of light penetrated as far as hell, and created hope in the breast of all the demons.",8,15
4,english,"'O blessed Buddha, have pity upon me!' cried the brigand Kandata. 'I suffer horribly, and though I have committed evil I desire to walk now in the path of justice. But I cannot deliver myself from the net of pain which holds me. Aid me, Master, have pity upon me!' The law of Karma reads that bad actions lead to destruction. When Buddha heard the prayer of the demon suffering in hell he sent to him a spider upon his web, and the spider said to him: 'Take hold of my web and come out of hell.' When the spider had disappeared, Kandata seized the thread and commenced to climb.",8,16
4,english,"The thread was solid and did not break, so that the demon climbed higher and higher. Suddenly he felt the thread commence to tremble and swing. It was because other wretched demons were climbing behind him. Kandata was much frightened. He saw how thin was the thread, and he perceived that it grew still thinner by reason of the increased weight. However, Kandata held on. Up to that time he had only looked upwards; now he looked below and saw an innumerable crowd of the inhabitants of hell, who followed him. 'How may a thread so thin support the weight of all these people?'",8,17
4,english,"thought he, and frightened he cried out, 'Let go the thread, it is mine."" ""Suddenly the thread broke and Kandata fell backwards into hell. The erroneous sentiment of individuality was still alive in him. He did not know what marvellous force a sincere tendency has to mount upwards and to walk in the way of justice. That tendency is as light as a spider's thread, but it can hold up millions of men; and the more it holds, the lighter it will appear. But just as soon as there is born in the heart of man the thought that the thread as his own, that the blessing of justice belongs to him alone, and that no one may share it with him, the thread breaks, and man falls backward into his former position of isolated individuality. Now, isolation is a malediction and union is a benediction. What is hell?",8,18
4,english,"It is nothing else than the love of self, whilst Nirvana is life in common."" ""Cause me then to seize the spider's thread,"" said the dying Madagouta, when the monk had finished his recital. Madagouta remained some moments in silence as if to collect his thoughts, and then said: ""Listen to me attentively. I wish to avow everything. I was the slave of Pandou, jeweller of Kolshambi. But after he had unjustly tortured me, I fled, and became the chief of brigands. Some time ago I learned by my scouts that he would cross the mountains. I surprised him and took from him the greater part of his fortune.",8,19
4,english,"Go and tell him that I forgive him, with all my heart, the evil which he has unjustly done me, and that I beg him to forgive me for having robbed him. When I was in his service his heart was as hard as stone, and it was from him I learned to think only of self. I have heard that he has become a better man and that he is now cited as a model of goodness and of justice. I do not wish to remain his debtor; therefore I pray you to say to him that I have preserved buried in a subterranean hiding-place the crown of gold which he made for the king; also all of his treasure. Only two brigands knew of this hiding place and the two were killed to-day. Let Pandou accompanied by armed men come and take possession of the goods which I have taken from him."" And Madagouta died in the arms of Pantaka, after having indicated to him where he could find the hidden treasure. The young monk then hastened to Kolshambi, where he found the jeweller and told him of what had taken place in the forest.",8,20
4,english,"Pandou discovered the hiding-place and recovered all the riches which the chief of the brigands had hidden there. He caused Madagouta and the slain brigands to be buried; and Pantaka, commentating over their graves upon the words of Buddha, said : "" Individuality causes evil, and it is individuality which suffers."" ""Individuality avoids evil and individuality purifies itself."" ""Purity and impurity belong to individuality; no one can purify another. Man himself should make the effort; the Buddhas are only the educators."" Pandou took back to Kolshambi all his riches; and in the enjoyment, with moderation, of his recovered fortune he passed the rest of his life in calmness and happiness. When, at an advanced age, he was about to die, he collected around him his children.and grand-children, and said to them : ""My dear children, do not accuse others of your want of success; seek the cause of your misfortunes in yourselves, and if you are not blinded by vanity, you will find it, and you will learn thus to avoid the evil. The remedy of your misfortunes is in yourselves.",8,21
4,english,"Never let the regard of your conscience be veiled by the veil of Maya. Remember the words which were the talisman of my life: 'He who causes his neighbor to suffer works ill to himself.' 'He who aids others, aids himself.' 'Let the error of individuality disappear, and you will then walk in the path of justice.'""",8,22
1,english,"Pandu, a wealthy jeweller of the Brahman caste, was travelling with a servant in a carriage on some lucrative business to Varanasi, and overtaking on his way a monk of venerable appearance who was walking in the same direction, he thought to himself; ' This shramana' looks noble and saintly, Companionship with good men brings luck; should he also be going to Varanasi, I will invite him to ride with me in my carriage."" Having saluted the shramana he told him whither he was driving and at what inn he intended to stay in Varanasi. Learning that the shramana, whose name was Narada, also was travelling to Varanasi, he asked him to accept a seat in his carriage. 'I am obliged to you for your kindness,"" said the shramana to the Brahman, for I am quite worn out by the long journey. Having no possessions in this world, I cannot repay you in money; but it may happen that I can reward you with some spiritual treasure out of the wealth of the information I have received while following Shakyamuni, the Blessed One, the Great Buddha, the Teacher of mankind."" Both travelled together in the carriage and Pandu listened with pleasure to the instructive discourse of Narada. After about an hour's journey, they came to a place where the road had become almost impassable by a washout caused by a recent rain, and a farmer's cart with a broken wheel prevented further progress. Dévala, the owner of the cart, was on his way to Varanasi to sell his rice, and was anxious to reach the town before the dawn of the next morning. If he was delayed a day or two longer, the rice merchants might have left town or bought all the stock they needed.",9,1
1,english,"When the jeweller saw that he could not proceed on his way unless the farmer's cart was removed, he began to grow angry and ordered Mahadata, his slave, to push the cart aside, so that his carriage could pass by. The farmer remonstrated because it being so near the slope of the road, it would jeopardise his cargo; but the Brahman would not listen to the farmer and bade his servant overturn the rice cart and push it aside. Mahaduta, an unusually strong man who seemed to take delight in the injury of others, obeyed before the shramana could interfere. When Pandu was about to continue his travel the shramana jumped out of the carriage and said: 'Excuse me, sir, for leaving you here. I am under obligations for your kindness in giving me an hour's ride in your carriage. I was tired when you picked me up on the road, but now thanks to your courtesy, I am rested, and recognising in this farmer an incarnation of one of your ancestors I cannot repay your kindness better than by assisting him in his troubles."" The Brahman looked at the shramana in amazement: ""That farmer, you say, is an incarnation of one of my ancestors? That is impossible."" ""I know,"" replied the shramana, ""that you are not aware of the numerous important relations which tie your fate to that of the farmer.",9,2
