story,lang,sentences,grain_size,index
2,rus,"Монах тотчас же направился к ручейку, бежавшему невдалеке, принес свежей воды в своем кувшине и подал умирающему.Магадута открыл глаза и, скрипя зубами, сказал:  — Где эти неблагодарные собаки, которых я столько раз водил к победе и успеху?Без меня они скоро погибнут, как затравленные охотником шакалы.  — Не думайте о ваших товарищах и участниках вашей грешной жизни, — сказал Пантака, — но подумайте о вашей душе п и воспользуйтесь в последний час той возможностью спасенья, которая представляется вам.Вот вам вода для питья, дайте я перевяжу ваши раны.Может быть, мне и удастся спасти вашу жизнь.  — Это бесполезно, — отвечал Магадута, — я приговорен; негодяи смертельно ранили меня.Неблагодарные подлецы!Они били меня теми ударами, которым я научил их.  — Вы пожинаете то, что посеяли, — продолжал монах. — Если бы вы учили своих товарищей делам добра, вы бы и получили от них добрые поступки.Но вы учили их убийству, и зо потому вы через свои дела убиты их рукою.  — Ваша правда, — отвечал атаман разбойников: — я заслужил свою участь, но как тяжел мой жребий тем, что я должен пожать плод всех моих дурных дел в будущих существованиях.Научите меня, святой отец, что я могу сделать, чтобы облегчить мою жизнь от грехов, которые давят меня, как скала, наваленная мне на грудь.И Пантака сказал:  — Искорените ваши грешные желания, уничтожьте злые страсти и наполните свою душу добротою ко всем существам.Атаман сказал:  — Я делал много зла и не делал добра.Как могу я выпутаться из той сети горя, которую я связал из злых желаний моего сердца?Моя карма повлечет меня в ад, я никогда не буду в состоянии вступить на путь спасения.И монах сказал:  —Да, ваша карма пожнет в будущих воплощениях плоды тех семян, которые вы посеяли.Для делателя дурных дел нет избавления от последствий своих дурных поступков.Но не отчаивайтесь: всякий человек может спастись, но только с тем условием, чтобы он искоренил из себя заблуждение личности.Как пример этого, я расскажу вам историю великого разбойника Кандаты, который умер нераскаянным и вновь родился дьяволом в аду, где он мучился за свои дурные дела самыми ужасными страданиями.Он был уже в аду много лет и не мог избавиться от своего бедственного положения, когда Будда явился на земле и достиг блаженного состояния просветления.В это достопамятное время луч света попал и в ад, возбудив во всех демонах жизнь и надежду, и разбойник Кандата громко закричал: «О, Будда блаженный, сжалься надомной!Я страшно страдаю; и хотя я делал зло, я желаю теперь идти по пути праведности.",20,5
2,rus,"Но я не могу выпутаться из сети горя; помоги мне, господи, сжалься надо мной!»Закон кармы таков, что злые дела ведут к погибели.Когда Будда услышал просьбу страдающего в аду демона, он послал к нему паука на паутине, и паук сказал: «Схватись за мою паутину и вылезай по ней из ада».Когда паук исчез из вида, Кандата схватился за паутину и стал вылезать по ней.Паутина была так крепка, что не обрывалась, и он поднимался по ней всё выше и выше.Вдруг он почувствовал, что нить стала дрожать и колебаться, потому что за ним начинали лезть по паутине и другие страдальцы.Кандата испугался; он видел тонкость паутины и видел, что она растягивается от увеличившейся тяжести.Но паутина всё еще держала его.Кандата перед этим смотрел только вверх, теперь же он посмотрел вниз и увидел, что за ним лезла по паутине бесчисленная толпа жителей ада.«Как может эта тонкая нить вынести тяжесть всех этих людей», — подумал он и, испугавшись, громко закричал: «Пустите паутину, она моя!»И вдруг паутина оборвалась, и Кандата упал назад в ад.Заблуждение личности еще жило в Кандате.Он не знал чудесной силы искреннего стремления вверх для того, чтобы вступить на путь праведности.Стремление это тонко, как паутина, но оно поднимет миллионы людей, и чем больше будет людей лезть по паутине, тем легче будет каждому из них.Но как только в сердце человека возникнет мысль, что паутина эта моя, что благо праведности принадлежит мне одному и что пусть никто не разделяет его со мной, то нить обрывается, и ты падаешь назад в прежнее состояние отдельной личности; отдельность же личности есть проклятие, а единение есть благословение.Что такое ад?Ад есть не что иное, как себялюбие, а нирвана есть жизнь общая...  — Дайте же мне ухватиться за паутину, — сказал умирающий атаман разбойников Магадута, когда монах кончил свой рассказ, — и я выберусь из пучины ада.Магадута пробыл несколько минут в молчании, собираясь с мыслями, потом он продолжал:  — Выслушайте меня, я признаюсь вам.Я был слугою у Панду, ювелира из Колшамби.Но после того, как он несправедливо истязал меня, я убежал от него и стал атаманом разбойников.",20,6
2,rus,"Несколько времени тому назад я узнал от моих разведчиков, что он проезжает через горы, и я ограбил его, отнял у него большую часть его состояния.Подите теперь к нему и скажите ему, что я простил его от всего сердца за оскорбление, которое он несправедливо нанес мне, и прошу его простить меня за то, что я ограбил его.Когда я жил с ним, сердце его было жестоко как камень, и я научился от него его себялюбию.Я слышал, что он теперь стал добродушен и что на него указывают, как на образец доброты и справедливости.Я не хочу оставаться в долгу у него; поэтому скажите ему, что я сохранил золотую корону, которую он сделал для царя, и все его сокровища и спрятал их в подземелье.Только два разбойника знали это место, и теперь они оба мертвые; пусть Панду возьмет с собою вооруженных людей и придет к этому месту и возьмет назад ту собственность, которой я лишил его.После этого Магадута рассказал, где было подземелье, и умер на руках Пантаки.Как скоро молодой монах Пантака вернулся в Колшамби, он пошел к ювелиру и рассказал ему обо всем, что случилось в лесу.И Панду пошел с вооруженными людьми к подземелью и взял из него все сокровища, которые атаман спрятал в нем.И они с почестью похоронили атамана и его убитых товарищей, и Пантака над могилой, рассуждая о словах Будды, сказал следующее:  «Личность делает зло, личность же и страдает от него.Личность воздерживается от зла, и личность очищается.Чистота и нечистота принадлежат личности: никто не может очистить другого.Человек сам должен сделать усилие; Будды только проповедники».«Наша карма, — сказал еще монах Пантака, — не есть произведение Шивары, или Брамы, или Индры, или какого-нибудь из богов, — наша карма есть последствие наших поступков.Моя деятельность есть утроба, которая носит меня, есть наследство, которое достается мне, есть проклятие моих злых дел и благословение моей праведности.Моя деятельность есть единственное средство моего спасения».Панду привез назад в Колшамби все свои сокровища, и, с умеренностью пользуясь своим столь неожиданно возвращенным богатством, он спокойно и счастливо прожил свою остальную жизнь, и когда он умирал, уже в преклонных летах, и все его сыновья, дочери и внуки собрались около него, он сказал им:  — Милые дети, не осуждайте других в своих неудачах.Ищите причины ваших бед в самих себе.И если вы не ослеплены тщеславием, вы найдете ее, а найдя ее, вы сумеете избавиться от зла.Лекарство от ваших бед в вас самих.",20,7
2,rus,"Пусть ваш умственный взор никогда не покрывается покровом Майи...Помните те слова, которые были талисманом моей жизни:  «Тот, кто делает больно другому, делает зло себе.Тот, кто помогает другому, помогает себе.Пусть исчезнет обман личности — и вы вступите на путь праведности».",20,8
3,fre,"Pandou, un riche joaillier de la caste brahmanique se rendait, accompagné de son domestique, à Bénarès.Ayant rencontré sur la route un moine à l'aspect vénérable qui marchait dans la même direction, il le pria de prendre place à côté de lui. — Je vous remercie pour votre bonté, dit le moine, car je suis bien fatigué.Cependant, comme je ne possède rien et ne puis vous payer rien en retour, je vous offrirai, en cas de besoin, quelques trésors spirituels que j'ai acquis en suivant la doctrine de Çakya-Mouni, le bienheureux Bouddha, grand-maître de l'humanité!Ils firent donc route ensemble, et Pandou écoutait avec plaisir les sages paroles de Narada.Une heure après, arrivés à l'endroit où le chemin était inondé des deux côtés, ils aperçurent une charrette de pavsan qui, avec une roue brisée, gisait sur le flanc et obstruait la voie.",5,1
3,fre,"Devala, le propriétaire de la charrette, allait à Bénarès pour y vendre son riz et il s'était pressé pour y arriver avant l’aube.S’il arrivait un jour en retard, les acheteurs, s'étant déjà approvisionnés, pourraient être partis.Le joaillier voyant qu'il ne pouvait poursuivre son voyage si l'obstacle n'était pas enlevé, se fâcha et donna l’ordre à son esclave, Madagouta, de déplacer la charrette.Le paysan s’y opposait parce que sa voiture était si prés du fossé qu'en la touchant on pouvait l'y précipiter.Mais le brahmine ne voulut rien entendre et ordonna à Madagouta d’exécuter ses ordres.",5,2
3,fre,"Ce dernier, d'une force herculéenne et qui trouvait du plaisir à molester les faibles, jeta la charrette dans le fossé avant que le moine eût le temps d’intervenir.Lorsque Pandou passa et voulut continuer la route, le moine descendit vivement de la voiture et lui dit : — Pardonnez-moi. monsieur, de vous quitter : je vous remercie d'avoir été assez bon pour permettre de voyager pendant une heure dans votre voiture.J'étais très fatigué, mais à présent, grâce à votre amabilité, je suis reposé.D'ailleurs, ayant reconnu dans ce paysan l’incarnation d’un de vos aïeux, je ne puis mieux vous récompenser pour votre bonté qu'en le secourant dans son malheur.Le brahmine regarda avec étonnement le moine. — Vous dites que ce paysan est l'incarnation d'un de mes aïeux?",5,3
3,fre,"C'est impossible! — Vous ignorez, dit le moine, les liens nombreux qui nous unissent à la destinée de ce paysan.Ou ne peut pas demander, il est vrai, à un aveugle de voir.Aussi je vous plains seulement parce que vous vous nuisez à vous-même, et je tâcherai de tous défendre contre les blessures que vous voulez vous porter.Malgré la grande bonté avec laquelle le moine parlait, le riche négociant ressentit le reproche et comme il n’y était pas habitué, il ordonna au cocher de continuer la route sans s'arrêter.Le moine s'approcha de Devala, le salua, et se mit eu devoir de l'aider à réparer la charrette et de ramasser le riz.",5,4
3,fre,"Le travail avançait si rapidement que Devala ne put s’empêcher de penser : « Ce moine doit être un saint, on dirait que des esprits invisibles l'assistent.Si je lui demandais pourquoi l'orgueilleux brahmine m'a traité d’une façon si rude.» — Mon bon monsieur, fit-il ; ne pourriez-vous pas me dire pourquoi j'ai subi une pareille injustice de la part d'un homme auquel je n'ai jamais fait de mal? —Cher ami, répondit le moine, vous n'avez subi aucune injustice ; il vous a été seulement rendu, dans votre existence présente, ce que vous avez commis sur ce brahmine, dans la vie passée.Et je ne me tromperai pas en disant que meme aujourd'hui vous feriez au brahmine ce qu’il vous a fait si vous étiez à sa place et si vous aviez un esclave aussi fort.Le riz fut bientôt ramassé, puis placé dans la charrette et le moine et le paysan s'en allèrent à Bénarès.Ils n’étaient plus loin de la ville lorsque le cheval se jeta tout à coup de côté. — Un serpent !",5,5
3,fre,"un serpent!s'écria le paysan.Le moine regarda attentivement l’objet qui avait effrayé le cheval, descendit de la charrette et ramassa une bourse pleine d’or.«Cette bourse n’a pu être perdue que par le riche joaillier », pensa-t-il, et il remit la bourse au paysan en disant: — Prenez cette bourse, et lorsque vous serez à Bénarès, allez à l'hôtel que je vous indiquerai, demandez le brahmine Pandou et rendez-lui son argent.Il s'excusera de l'action grossière qu'il a commise vis-à-vis de vous, mais vous lui direz que vous lui avez pardonné, et que vous lui souhaitez réussite dans toutes ses entreprises, car croyez-moi, plus grands seront ses succès, mieux cela vaudra pour vous.",5,6
3,fre,"Votre destinée dépend sous bien des rapports, de la sienne.Cependant Pandou était arrivé à Bénarès et rencontra le riche banquier Malmek, avec lequel il était en relations d’affaires. — Je suis perdu, lui dit Malmek. si je n'achète pas aujourd’hui même une charrette du meilleur riz pour la cuisine royale.Il y a à Bénarès un banquier, mon ennemi acharné, qui ayant appris que j'ai traité avec le majordome royal pour lui livrer ce matin même une charrette de riz, a acheté tout ce qui se trouvait de cette marchandise.Le majordome ne m'affranchira pas de mon engagement et je suis perdu si Krichna n’envoie pas du ciel un ange à mon aide.Pendant que Malmek racontait son malheur, Pandou s'aperçut qu’il avait perdu sa bourse.",5,7
3,fre,"Après avoir bien cherché dans la voilure et n‘ayant rien trouvé, il crut que son esclave, Madagouta, l'avait prise.Il appela les gens de la police et leur dit que son esclave l’avait volé.Puis, sur ses ordres, Madagouta fut attaché et torturé afin de lui arracher l'aveu du vol. — Je ne suis pas coupable, laissez-moi!criait le pauvre esclave, je ne puis supporter ces tortures!Je suis innocent, et je souffre pour les crimes des autres!",5,8
3,fre,"Oh!si je pouvais obtenir le pardon du paysan auquel j'ai fait du mal pour faire plaisir a mon maitre!C'est bien la punition de ma cruauté.Les gens de police continuaient à trapper l'esclave, lorsque Devala s'approcha de l'hôtel et, au grand étonnement de tous, tendit à Pandou sa bourse.L'esclave fut aussitôt délivré des mains de ses bourreaux, mais, fâché contre son maitre, il s’enfuit dans les montagnes et se joignit à une bande de brigands.",5,9
3,fre,"Malmek, apprenant à son tour que le paysan pouvait lui vendre du riz, et de la meilleure qualité, s'empressa de lui acheter toute la charrette et lui paya un prix triple : et Pandou, content d'avoir retrouvé son argent, s’empressa d'aller au couvent pour demander au moine les explications qu'il lui avait promises.Marado lui dit : — J'aurais pu vous donner l'explication que vous désirez : mais sachant que vous êtes incapable de comprendre la vérité, je préfère ne rien vous dire, sauf à vous donner un conseil : traitez tout homme que vous rencontrez comme vous vous traitez vous-même : servez-le comme vous voudriez qu’on vous serve.Ainsi vous sèmerez la semence des bonnes actions et la moisson vous profitera aussi. — O moine !donnez-moi l’explication, dit Pandou. et il me sera alors plus facile de suivre votre conseil. — Eh bien, écoutez!répondit le moine, je vous donnerai la clé du mystère : si même vous ne le pénétrez pas, croyez à ce que je vous dis.",5,10
3,fre,"Se considérer comme un être isolé est une illusion, et celui qui dirige toutes ses pensées pour accomplir la volonté de cet être isolé, suit une voie fausse qui le conduira dans l'abîme du péché.Si nous nous considérons comme des êtres isolés, c'est parce que le voile de Maya aveugle nos yeux et nous empêche de voir les liens indissolubles avec nos proches, et nous empêche de trouver notre communion avec les âmes des autres êtres.Peu d'hommes connaissent cette vérité.Que les paroles suivantes soient votre talisman: «Celui qui nuit aux autres, fait du mal à soi-mème.«Celui qui aide aux autres, fait du bien à soi-même.",5,11
3,fre,"«Cessez de vous considérer comme un être isolé et vous marcherez dans la voie de la vérité.» Pour celui dont la vue est obscurcie par le voile de Maya, le monde semble divisé en individualités innombrables.Et un pareil homme ne peut pas comprendre la portée de l'amour universel pour tout être vivant.Pandou répondit: — Vos paroles ont une profonde signification et je m’en souviendrai.J’ai fait un petit bien, qui ne m'a rien coûté, à un pauvre moine pendant mon voyage à Bénarès, et voici quelles conséquences heureuses j'en retire.",5,12
3,fre,"Je vous dois beaucoup, car, sans vous, non seulement j'aurais perdu ma bourse, mais encore il m'aurait été impossible de négocier, à Bénarès, les affaires qui ont notablement accru ma fortune.De plus, grâce à vous, la charrette de riz est arrivée à temps pour sauver mon ami Malmek.Si tous les hommes pénétraient la vérité de vos préceptes, combien notre monde deviendrait meilleur, combien le mal y aurait diminué et le bonheur universel augmenté!Je voudrais que la vérité de Bouddha soit comprise de tous ; c’est pourquoi je veux fonder un couvent dans mon pays, Kolshambi, et je vous prie de m’aider à fonder une retraite pour les frères, disciples de Bouddha.Des années se sont passées.",5,13
3,fre,"Le couvent de Kolshambi fondé par Pandou est devenu le lieu de réunion des sages et le centre célèbre de 1a science.Un jour, le roi d’un pays voisin, ayant entendu parler de la perfection des joyaux fabriqués par Pandou, lui envoya son trésorier pour lui commander une couronne d'or massif enrichie des pierres les plus précieuses de l'Inde.Lorsque Pandou eut achevé ce travail, il se rendit dans la capitale de ce roi et, dans l'espoir d'y traiter de nouvelles affaires, il se munit d'une grande quantité d'or.La caravane qui portait ces richesses était accompagnée d’hommes armés.Cependant, lorsqu’elle fut arrivée dans une région montagneuse, une bande de brigands, ayant à sa tête Madagouta, devenu son chef, l'attaqua, massacra l'escorte et s'empara des trésors.",5,14
3,fre,"Pandou lui-même n'échappa qu'à grand’peine.Cette perte fit une énorme brèche dans 1a fortune du joaillier.Il en fut très affecté, mais il supporta son malheur avec résignation.« J‘ai mérité cette épreuve, pensait-il, par les péchés de ma vie passée.Dans ma jeunesse j'étais dur pour les gens, et je ne dois pas me plaindre de récolter aujourd’hui le fruit de mes mauvaises actions.",5,15
3,fre,"» Comme il était devenu beaucoup plus bienveillant pour tous les êtres, ses malheurs ne firent que purifier son cœur.De nouvelles années s’écoulèrent et il arriva que Pantaka, un jeune moine disciple de Narada, qui voyageait dans les montagnes de Kolshambi, tomba entre les mains des brigands.Comme il ne possédait rien, le chef des brigands le relâcha après l'avoir fait battre.Le lendemain matin, Pantaka en traversant la forêt entendit le bruit d'une lutte.Il se dirigea vers les combattants et vit un grand nombre de brigands attaquant avec rage leur chef Madagouta.",5,16
3,fre,"Comme un lion entouré de chiens, celui-ci leur tenait tête et en avait déjà tué plusieurs.Mais ils étaient trop nombreux et finalement Madagouta fut vaincu et tomba couvert de blessures.Aussitôt que les brigands furent partis, le jeune moine s'approcha des blessés pour leur porter aide.Mais tous étaient déjà morts; seul Madagouta donnait encore quelques signes de vie.Le moine courut alors à un petit ruisseau qui coulait non loin de là, prit de l'eau fraiche dans sa cruche et la porta au mourant.",5,17
3,fre,"Madagouta ouvrit les yeux et dit avec un grincement de dents: Où sont ces chiens ingrats que j'ai conduits tant de fois à la curée?Sans moi, ils seront bientôt perdus comme des chacals traqués par des chasseurs. —Ne pensez plus à vos compagnons, aux complices de votre vie criminelle, dit Pantaka.Pensez plutôt à votre dernière heure, au salut de votre âme.Buvez cette eau et laissez-moi panser vos blessures.Peut-être pourrai-je encore vous sauver de la mort. — C'est inutile, répondit Madagouta, je suis perdu, les misérables m’ont blessé à mort.",5,18
3,fre,"Ah!les lâches!Ah!les ingrats!Ils m'ont porté les coups que je leur ai moi-même appris. — Vous récoltez ce que vous avez semé. — Si vous aviez enseigné le bien à vos compagnons, c'est du bien que vous en auriez reçu.",5,19
3,fre,"Vous leur avez appris le meurtre, c'est pourquoi vous vous êtes tué vous-même par leurs mains. — Vous avez raison, répondit le chef des brigands; j'ai mérité mon sort, mais qu'il doit être horrible s'il me faut récolter, dans ma vie future, le fruit de toutes mes mauvaises actions!Apprenez-moi done, saint homme, ce que je puis faire pour alléger le poids des péchés qui oppresse ma poitrine comme un rocher. — Arrachez de votre cœur vos désirs de vengeance; étouffez vos mauvaises passions et emplissez votre âme d'amour pour tous les êtres.J'ai fait beaucoup de mal et aucun bien.Comment puis-je échapper à ce filet de douleur que j'ai tissé moi-même de mes mauvais instincts ?Ma Karma me conduira a l'enfer, car je ne pourrai jamais trouver la voie du salut. — Oui, c'est vrai, dit le moine.",5,20
3,fre,"Votre Karma recueillera dans vos incarnations futures le fruit de la semence que vous avez semée.Celui qui a commis de mauvaises actions ne peut pas en éviter les conséquences.Mais ne vous désespérez pas: tout homme peut être sauvé à condition toutefois qu'il fasse le sacrifice de son individualité.Comme exemple, je vous raconterai l'histoire d'un célèbre brigand, Kandata, qui est mort dans l'impénitence et qui renaquit démon dans l'enfer où il a subi les plus horribles souffrances.Il y était déjà depuis de longues années, ne pouvant pas échapper a son malheureux sort, lorsque Bouddha apparut sur la terre.",5,21
3,fre,"A cette époque mémorable un rayon de lumière pénétra jusqu’à l'enfer et alluma l'espérance chez tous les démons: « O bienheureux Bouddha, aie pitié de moi!s'écria le brigand Kandata.Je souffre horriblement et quoique j'aie fait le mal, je voudrais marcher maintenant dans la voie de la justice.Mais je ne puis pas me délivrer du filet de douleur qui me presse.Aide-moi, Seigneur, aie pitié de moi!",5,22
3,fre,"» La loi de Karma exige que les mauvaises actions conduisent à la perte.Lorsque Bouddha entendit la prière du démon souffrant dans l'enfer, il lui envoya une araignée sur son fil, et l'araignée lui dit: « Accroche-toi à mon fil et sors de l'enfer.» Lorsque l'araignée eut disparu, Kandata saisit le fil et se mit à grimper.Le fil était si solide qu'il ne se rompit pas et que le démon put monter de plus en plus haut.Tout à coup il sentit que le fil commençait à trembler et à se balancer.",5,23
3,fre,"C'était parce que d'autres malheureux grimpaient derrière lui.Kandata eut peur.Il voyait combien le fil était mince et il s‘apercevait qu'il mincissait encore par le poids croissant qu'il apportait.Toutefois, il ne rompait pas.Jusqu‘ici, Kandata n'avait regardé qu’au-dessus de lui.",5,24
3,fre,"Alors, il regarda au-dessous et vit qu'une foule innombrable d'habitants de l'enter le suivaient dans son ascension.« Comment un fil aussi léger peut-il supporter le poids de tous ces gens?» pensa-t-il, et, effrayé, il cria : « Lâchez mon fil, il est à moi!» Et, du coup, le fil se rompit et Kandata retomba dans l'enfer.Le sentiment erroné de l'individualité éait encore vivant chez Kandata.",5,25
3,fre,"Il ne savait pas quelle force merveilleuse a la tendance sincère vers le haut pour gravir la voie de la justice.Cette tendance est aussi légère qu'un fil d'araignée, mais elle soulève des millions d'hommes et plus il y en aura, plus léger se sentira chacun d'eux.Mais aussitôt que dans un cœur d'homme naît la pensée que ce fil est à lui , que le bienfait de la justice lui appartient a lui seul et que personne ne doit le partager avec lui, le fil se rompt et l'homme retombe dans son ancienne situation d'individualité isolée.Or l'isolement est une malédiction et l'union une bénédiction.Qu’est l'enfer?",5,26
3,fre,"Ce n'est autre chose que l'amour de soi, tandis que Nirvana est la vie commune... — Faites-moi done saisir le fil d'araignée, dit Madagouta mourant, lorsque le moine eut fini son récit.Madagouta garda quelques instants le silence, comme pour rassembler ses pensées, puis il continua: — Ecoutez-moi bien, je veux tout vous avouer.J'étais l'esclave de Pandou, joaillier de Kolshambi.Mais, après qu'il m’eut torturé injustement, je me suis enfui, et suis devenu chef de brigands.Il y a quelque temps, j'ai appris par mes éclaireurs qu'il devait traverser les montagnes.",5,27
3,fre,"Je l'ai surpris et je lui ai enlevé la plus grande partie de sa fortune.Allez done lui dire que je lui pardonne de tout mon cœur le mal qu'il m'a fait injustement et que je le prie de me pardonner de l'avoir dépouillé.Lorsque j'étais a son service, son cœur était dur comme une pierre, et c'est de lui que j'ai appris à ne penser qu’a soi.J'ai entendu dire qu'il est devenu meilleur et qu’on le cite comme un modèle de bonté et de justice.Je ne veux pas rester son débiteur, aussi je vous prie de lui dire que j'ai conservé cachés dans un souterrain la couronne d'or qu'il a faite pour le roi ainsi que tout son trésor.",5,28
3,fre,"Seuls deux brigands connaissaient ce souterrain et tous deux sont morts aujourd'hui.Que Pandou, accompagné de gens armés, vienne reprendre les biens dont je l'ai dépouillé.Et Madagouta mourut dans les bras de Pantaka, après lui avoir indiqué ou se trouvait le souterrain.Le jeune moine se rendit aussitôt à Kolshambi, alla trouver le joaillier et lui raconta ce qui s'était passé dans la forêt.Pandou trouva le souterrain et y prit toutes ses richesses que le chef des brigands y avait cachées.",5,29
3,fre,"On enterra Madagouta et les brigands tués, et Pantaka, commentant sur leur tombe les paroles de Bouddha, dit: « L'individualité fait le mal et c'est l'individualité qui le souffre.» L'individualité évite le mal et l'individualité se purifie.» La pureté et l'impureté appartiennent à l'individualité.Nul ne peut purifier autrui.» L’homme doit lui-même faire l'effort ; les Bouddhas ne sont que des éducateurs.»",5,30
3,fre,"Pandou rapporta à Kolshambi toutes ses richesses et en jouissant avec modération de la fortune reconquise, il passa le reste de sa vie dans le calme et le bonheur, et lorsque, dans un âge avancé, il fut sur le point de mourir, il réunit autour de lui tous ses enfants et petits-enfants, et leur dit: — Mes chers enfants, n'accusez pas les autres de vos insuccès.Cherchez la cause de vos malheurs en vous-mêmes, et si vous n’êtes pas aveuglés par la vanité, vous las trouverez et vous apprendrez ainsi à éviter le mal.Le remède à vos malheurs est en vous-mêmes.Que le regard de votre conscience ne soit jamais obscurci par le voile de Maya.Rappelez-vous les paroles qui furent le talisman de ma vie: « Celui qui fait souffrir son prochain, fait du mal à soi-même.",5,31
3,fre,"» Celui qui aide autrui, vient en aide à soi-même.» Que l'erreur de l'individualité disparaisse et vous marcherez dans la voie de la justice.»",5,32
3,fre,"Pandou, un riche joaillier de la caste brahmanique se rendait, accompagné de son domestique, à Bénarès.Ayant rencontré sur la route un moine à l'aspect vénérable qui marchait dans la même direction, il le pria de prendre place à côté de lui. — Je vous remercie pour votre bonté, dit le moine, car je suis bien fatigué.Cependant, comme je ne possède rien et ne puis vous payer rien en retour, je vous offrirai, en cas de besoin, quelques trésors spirituels que j'ai acquis en suivant la doctrine de Çakya-Mouni, le bienheureux Bouddha, grand-maître de l'humanité!Ils firent donc route ensemble, et Pandou écoutait avec plaisir les sages paroles de Narada.Une heure après, arrivés à l'endroit où le chemin était inondé des deux côtés, ils aperçurent une charrette de pavsan qui, avec une roue brisée, gisait sur le flanc et obstruait la voie.Devala, le propriétaire de la charrette, allait à Bénarès pour y vendre son riz et il s'était pressé pour y arriver avant l’aube.S’il arrivait un jour en retard, les acheteurs, s'étant déjà approvisionnés, pourraient être partis.Le joaillier voyant qu'il ne pouvait poursuivre son voyage si l'obstacle n'était pas enlevé, se fâcha et donna l’ordre à son esclave, Madagouta, de déplacer la charrette.Le paysan s’y opposait parce que sa voiture était si prés du fossé qu'en la touchant on pouvait l'y précipiter.Mais le brahmine ne voulut rien entendre et ordonna à Madagouta d’exécuter ses ordres.",10,1
3,fre,"Ce dernier, d'une force herculéenne et qui trouvait du plaisir à molester les faibles, jeta la charrette dans le fossé avant que le moine eût le temps d’intervenir.Lorsque Pandou passa et voulut continuer la route, le moine descendit vivement de la voiture et lui dit : — Pardonnez-moi. monsieur, de vous quitter : je vous remercie d'avoir été assez bon pour permettre de voyager pendant une heure dans votre voiture.J'étais très fatigué, mais à présent, grâce à votre amabilité, je suis reposé.D'ailleurs, ayant reconnu dans ce paysan l’incarnation d’un de vos aïeux, je ne puis mieux vous récompenser pour votre bonté qu'en le secourant dans son malheur.Le brahmine regarda avec étonnement le moine. — Vous dites que ce paysan est l'incarnation d'un de mes aïeux?C'est impossible! — Vous ignorez, dit le moine, les liens nombreux qui nous unissent à la destinée de ce paysan.Ou ne peut pas demander, il est vrai, à un aveugle de voir.Aussi je vous plains seulement parce que vous vous nuisez à vous-même, et je tâcherai de tous défendre contre les blessures que vous voulez vous porter.Malgré la grande bonté avec laquelle le moine parlait, le riche négociant ressentit le reproche et comme il n’y était pas habitué, il ordonna au cocher de continuer la route sans s'arrêter.Le moine s'approcha de Devala, le salua, et se mit eu devoir de l'aider à réparer la charrette et de ramasser le riz.",10,2
3,fre,"Le travail avançait si rapidement que Devala ne put s’empêcher de penser : « Ce moine doit être un saint, on dirait que des esprits invisibles l'assistent.Si je lui demandais pourquoi l'orgueilleux brahmine m'a traité d’une façon si rude.» — Mon bon monsieur, fit-il ; ne pourriez-vous pas me dire pourquoi j'ai subi une pareille injustice de la part d'un homme auquel je n'ai jamais fait de mal? —Cher ami, répondit le moine, vous n'avez subi aucune injustice ; il vous a été seulement rendu, dans votre existence présente, ce que vous avez commis sur ce brahmine, dans la vie passée.Et je ne me tromperai pas en disant que meme aujourd'hui vous feriez au brahmine ce qu’il vous a fait si vous étiez à sa place et si vous aviez un esclave aussi fort.Le riz fut bientôt ramassé, puis placé dans la charrette et le moine et le paysan s'en allèrent à Bénarès.Ils n’étaient plus loin de la ville lorsque le cheval se jeta tout à coup de côté. — Un serpent !un serpent!s'écria le paysan.Le moine regarda attentivement l’objet qui avait effrayé le cheval, descendit de la charrette et ramassa une bourse pleine d’or.«Cette bourse n’a pu être perdue que par le riche joaillier », pensa-t-il, et il remit la bourse au paysan en disant: — Prenez cette bourse, et lorsque vous serez à Bénarès, allez à l'hôtel que je vous indiquerai, demandez le brahmine Pandou et rendez-lui son argent.Il s'excusera de l'action grossière qu'il a commise vis-à-vis de vous, mais vous lui direz que vous lui avez pardonné, et que vous lui souhaitez réussite dans toutes ses entreprises, car croyez-moi, plus grands seront ses succès, mieux cela vaudra pour vous.",10,3
3,fre,"Votre destinée dépend sous bien des rapports, de la sienne.Cependant Pandou était arrivé à Bénarès et rencontra le riche banquier Malmek, avec lequel il était en relations d’affaires. — Je suis perdu, lui dit Malmek. si je n'achète pas aujourd’hui même une charrette du meilleur riz pour la cuisine royale.Il y a à Bénarès un banquier, mon ennemi acharné, qui ayant appris que j'ai traité avec le majordome royal pour lui livrer ce matin même une charrette de riz, a acheté tout ce qui se trouvait de cette marchandise.Le majordome ne m'affranchira pas de mon engagement et je suis perdu si Krichna n’envoie pas du ciel un ange à mon aide.Pendant que Malmek racontait son malheur, Pandou s'aperçut qu’il avait perdu sa bourse.Après avoir bien cherché dans la voilure et n‘ayant rien trouvé, il crut que son esclave, Madagouta, l'avait prise.Il appela les gens de la police et leur dit que son esclave l’avait volé.Puis, sur ses ordres, Madagouta fut attaché et torturé afin de lui arracher l'aveu du vol. — Je ne suis pas coupable, laissez-moi!criait le pauvre esclave, je ne puis supporter ces tortures!Je suis innocent, et je souffre pour les crimes des autres!",10,4
